,age,geo,sex,isced11,Frequent drinkers,Non-drinkers,Occasional drinkers,clusters
1790,From 55 to 64 years,Denmark,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.813071983780617,-1.496414416711999,-1.228566838866325,1
1794,From 55 to 64 years,Estonia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.6468011344601552,0.9516239926404089,0.9144339607962327,0
1795,From 55 to 64 years,Estonia,Females,Tertiary education (levels 5-8),-1.2895160861360517,-0.35426087846285237,2.2111799975546433,2
1796,From 55 to 64 years,Estonia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.349183568299652,0.11273152816372979,1.8277920567646184,2
1800,From 55 to 64 years,Estonia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.2009528071642626,-0.43159261322534953,0.8148720169671523,2
1801,From 55 to 64 years,Estonia,Males,Tertiary education (levels 5-8),0.38457184915437054,-0.9380575945599193,0.9033833646445006,2
1802,From 55 to 64 years,Estonia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.11856949881227594,-0.3405808589415398,0.8480861491714032,2
1806,From 55 to 64 years,Finland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.029609206674167065,0.06461680966812716,0.6483860751981438,2
1807,From 55 to 64 years,Finland,Females,Tertiary education (levels 5-8),0.5827308516562867,-0.6388600472433539,0.43645798999666235,1
1808,From 55 to 64 years,Finland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.302277540175605,-0.482783247771692,0.7150648554810362,2
1809,From 55 to 64 years,Finland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.0432308098832037,-0.1415118080689936,-0.6856076294586537,1
1810,From 55 to 64 years,Finland,Males,Tertiary education (levels 5-8),1.5060815465845248,-1.132906982560251,-0.7906248903254917,1
1811,From 55 to 64 years,Finland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.1665033872695294,-1.087075059396622,-0.2131116058308067,1
1818,From 55 to 64 years,Germany,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.3600780978234357,-0.08185775638326659,0.2907336061407741,2
1819,From 55 to 64 years,Germany,Females,Tertiary education (levels 5-8),1.180004268808797,-0.9180377610467428,-0.32754028413687525,1
1820,From 55 to 64 years,Germany,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6894821145029922,-0.47537003955679724,0.16130154862029303,1
1824,From 55 to 64 years,Germany,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.156352677798291,-0.17829396438794157,-0.8374705330904993,1
1825,From 55 to 64 years,Germany,Males,Tertiary education (levels 5-8),1.6953794253370098,-1.1804244326390507,-1.132925994594414,1
1826,From 55 to 64 years,Germany,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.416875939374622,-0.5824423665810916,-0.9609761802152006,1
1830,From 55 to 64 years,Greece,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7683497484335301,1.3288142597744916,-0.367706997250646,0
1831,From 55 to 64 years,Greece,Females,Tertiary education (levels 5-8),-0.011277592569121768,0.592664200080586,-0.0026401257524824523,0
1832,From 55 to 64 years,Greece,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.48669618703838674,0.8097034706541228,0.2401462874276813,0
1836,From 55 to 64 years,Greece,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.0949883436048122,-0.2607587187533571,-0.6681546599200702,1
1837,From 55 to 64 years,Greece,Males,Tertiary education (levels 5-8),1.1223597831602183,-0.47537003955679724,-0.5290156500575411,1
1838,From 55 to 64 years,Greece,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5981553774634243,0.2403241297632778,-0.3791946550362693,1
1842,From 55 to 64 years,Hungary,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2895160861360517,1.4145985933642526,-0.11621858689146548,0
1843,From 55 to 64 years,Hungary,Females,Tertiary education (levels 5-8),-0.5194098146225489,0.15965002790696797,1.0963549538156667,2
1844,From 55 to 64 years,Hungary,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9013527109325082,0.7058676152046861,0.776087743022009,2
1848,From 55 to 64 years,Hungary,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.6173526375693427,0.22046915107097068,-0.39068746395156734,1
1849,From 55 to 64 years,Hungary,Males,Tertiary education (levels 5-8),1.2800790245376394,-0.6974407667813391,-0.6390970096206491,1
1850,From 55 to 64 years,Hungary,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9803444532646006,-0.47537003955679724,-0.29316052418296845,1
1854,From 55 to 64 years,Iceland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2243843039247027,0.6580814540248511,1.0963549538156667,2
1855,From 55 to 64 years,Iceland,Females,Tertiary education (levels 5-8),0.2308101999895698,-0.4172587019705207,0.7594544321538009,2
1856,From 55 to 64 years,Iceland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0092949375625657,-0.3819633917272083,2.0279157216634296,2
1860,From 55 to 64 years,Iceland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.2438822766140182,0.02078063455405057,0.9530881050479135,2
1861,From 55 to 64 years,Iceland,Males,Tertiary education (levels 5-8),0.9979000039662275,-0.5903770085569402,-0.23595876114446782,1
1862,From 55 to 64 years,Iceland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.4290605737701432,-0.8501362695179828,0.7871727778006801,2
1866,From 55 to 64 years,Ireland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.4330788644266705,0.39691401772494295,-0.3332746004600686,1
1867,From 55 to 64 years,Ireland,Females,Tertiary education (levels 5-8),1.108693969887349,-0.320268432955143,-0.6274845360645439,1
1868,From 55 to 64 years,Ireland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7045066315458741,0.05919355593853151,-0.34474700257535873,1
1872,From 55 to 64 years,Ireland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.9943943203299219,0.16479250768751386,-0.9256069701187615,1
1873,From 55 to 64 years,Ireland,Males,Tertiary education (levels 5-8),1.531291826247164,-0.6388600472433539,-1.132925994594414,1
1874,From 55 to 64 years,Ireland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.001402988547,-0.38896210891580224,-0.3906874639515676,1
1878,From 55 to 64 years,Latvia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.7193187123624118,0.6500130136254321,1.3815155673265613,2
1879,From 55 to 64 years,Latvia,Females,Tertiary education (levels 5-8),-0.7992274600972212,-0.5745479966434917,1.9901106297454636,2
1880,From 55 to 64 years,Latvia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.5378910969408106,0.2745913607314873,1.7573009080412458,2
1884,From 55 to 64 years,Latvia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.13608155079204018,-0.16594745415358392,0.676182811235086,2
1885,From 55 to 64 years,Latvia,Males,Tertiary education (levels 5-8),0.01602107036844825,-0.4172587019705207,1.0302908692958064,2
1886,From 55 to 64 years,Latvia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.2987689690071468,-0.1475890083295379,1.1623200841190615,2
1890,From 55 to 64 years,Lithuania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.065836422498885,1.0952179478864594,0.30757925892782667,0
1891,From 55 to 64 years,Lithuania,Females,Tertiary education (levels 5-8),-1.2243843039247027,-0.5588780721660308,2.313339022419118,2
1892,From 55 to 64 years,Lithuania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.6702632806215556,0.23042199316464204,1.8711247196329133,2
1896,From 55 to 64 years,Lithuania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.4169798183441893,-0.3405808589415398,0.4476426402563167,1
1897,From 55 to 64 years,Lithuania,Males,Tertiary education (levels 5-8),-0.13719158023909842,-0.9081346778131625,1.5289001695499358,2
1898,From 55 to 64 years,Lithuania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.21439066364087409,-0.40304941743715345,1.2830060727629624,2
1902,From 55 to 64 years,Luxembourg,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.3723453692171005,0.49927363565746846,-0.3791946550362693,1
1903,From 55 to 64 years,Luxembourg,Females,Tertiary education (levels 5-8),1.416875939374622,-0.09362997878506188,-1.3974507579396702,1
1904,From 55 to 64 years,Luxembourg,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.169882174556505,-0.43880715757271166,-0.64490550354729,1
1908,From 55 to 64 years,Luxembourg,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.3619518025542088,-0.4172587019705207,-0.9964136246162539,1
1909,From 55 to 64 years,Luxembourg,Males,Tertiary education (levels 5-8),1.6647964839795002,-0.8035438121636159,-1.288650026384642,1
1910,From 55 to 64 years,Luxembourg,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.649440859065771,-1.087075059396622,-1.0793775531181424,1
1914,From 55 to 64 years,Malta,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.5304124522615304,0.9970275657405876,-0.013978515851960641,0
1915,From 55 to 64 years,Malta,Females,Tertiary education (levels 5-8),0.002401211513548585,0.6621043337751468,-0.11621858689146548,0
1916,From 55 to 64 years,Malta,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.18520027549824655,0.9160750585443111,-0.26454452807259027,0
1920,From 55 to 64 years,Malta,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8482459850125317,-0.15980664906256842,-0.3504850963709299,1
1921,From 55 to 64 years,Malta,Males,Tertiary education (levels 5-8),1.0743543853566677,-0.41013864916506154,-0.5001326722865651,1
1922,From 55 to 64 years,Malta,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.49284719147131933,-0.34740684144910866,0.3468536311252846,1
1932,From 55 to 64 years,Norway,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.11347664287597087,0.037340953782950506,0.7816306432995095,2
1933,From 55 to 64 years,Norway,Females,Tertiary education (levels 5-8),0.8264451951038829,-0.6306726240519489,0.06530202352439035,1
1934,From 55 to 64 years,Norway,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.4290605737701432,-0.34740684144910866,0.4308643553826205,2
1938,From 55 to 64 years,Norway,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8300863044261778,-1.1212968214706496,0.3468536311252846,1
1939,From 55 to 64 years,Norway,Males,Tertiary education (levels 5-8),1.397558420321769,-0.7762919956604551,-0.7964746803368533,1
1940,From 55 to 64 years,Norway,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7861878620898828,-0.6388600472433539,0.1330964123949191,1
1944,From 55 to 64 years,Poland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.6016957652869717,1.1314136353090387,0.592732064959895,0
1945,From 55 to 64 years,Poland,Females,Tertiary education (levels 5-8),-0.7439731182320264,0.11800240655069817,1.3541724897145897,2
1946,From 55 to 64 years,Poland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.2978773821585812,0.6419140961008563,1.162320084119062,2
1950,From 55 to 64 years,Poland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.006711388160570116,-0.04125120765502988,0.7317167874204101,2
1951,From 55 to 64 years,Poland,Males,Tertiary education (levels 5-8),0.22656058418461733,-0.672056672466458,0.9475682583399737,2
1952,From 55 to 64 years,Poland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.04342899242556987,-0.37499421457333176,1.0743446936437955,2
1956,From 55 to 64 years,Portugal,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.16217923069644033,1.0618234053466196,-0.9550766246766703,0
1957,From 55 to 64 years,Portugal,Females,Tertiary education (levels 5-8),0.5086289138542759,0.09682991697830126,-0.09346785597494546,1
1958,From 55 to 64 years,Portugal,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6135205342936889,0.678121061873921,-0.9786862533206165,1
1962,From 55 to 64 years,Portugal,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.8339388590701649,-0.6388600472433539,-1.7424931577881257,1
1963,From 55 to 64 years,Portugal,Males,Tertiary education (levels 5-8),1.7921282664560745,-1.0537218433614481,-1.3853181397033918,1
1964,From 55 to 64 years,Portugal,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.8606563128943379,-1.0211845234735786,-1.5439795828642218,1
1968,From 55 to 64 years,Romania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2403875232547075,1.4029402603208019,-0.1219090611447225,0
1969,From 55 to 64 years,Romania,Females,Tertiary education (levels 5-8),-1.2647350905126693,1.1281458876534112,0.39728408962596534,0
1970,From 55 to 64 years,Romania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.2085559508700172,1.2740324001794003,0.09921739911435432,0
1974,From 55 to 64 years,Romania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7898633257992286,-0.024123430604795777,-0.3906874639515676,1
1975,From 55 to 64 years,Romania,Males,Tertiary education (levels 5-8),-0.19004486196128184,0.507938385493211,0.3300272385404541,2
1976,From 55 to 64 years,Romania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.473028465578872,0.015227336370865102,0.0370110206426989,1
1986,From 55 to 64 years,Slovakia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.579953794470978,1.3318222208362336,0.21763847228218372,0
1987,From 55 to 64 years,Slovakia,Females,Tertiary education (levels 5-8),-0.6842218850317662,0.02078063455405057,1.3979138707072558,2
1988,From 55 to 64 years,Slovakia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0875381046958896,0.6459673823304232,1.0082471415164163,2
1992,From 55 to 64 years,Slovakia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.388638356926245,0.20544339350795662,-0.0423431807864827,1
1993,From 55 to 64 years,Slovakia,Males,Tertiary education (levels 5-8),0.6630564554754125,-1.4807498696157337,0.7483617010627562,1
1994,From 55 to 64 years,Slovakia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.47302846557887135,-0.03552399605436238,0.09356737694698496,1
1998,From 55 to 64 years,Slovenia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.6145926250805404,1.1117392334835132,-0.11621858689146548,0
1999,From 55 to 64 years,Slovenia,Females,Tertiary education (levels 5-8),-0.03881556004259863,-0.2738039787115818,0.980676551127583,2
2000,From 55 to 64 years,Slovenia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.22909815584893334,0.3130360293610224,0.6094368149832093,2
2004,From 55 to 64 years,Slovenia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8843394519888689,0.6940197616934917,-1.4521909239948105,1
2005,From 55 to 64 years,Slovenia,Males,Tertiary education (levels 5-8),1.4297140031231195,-0.958370952115862,-0.7438860866359804,1
2006,From 55 to 64 years,Slovenia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0777997188554034,-0.2672688792351827,-0.6216805451988421,1
2010,From 55 to 64 years,Spain,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.1803637718175378,1.1281458876534112,-0.6274845360645439,0
2011,From 55 to 64 years,Spain,Females,Tertiary education (levels 5-8),0.7492568747752252,0.25997881489165703,-0.64490550354729,1
2012,From 55 to 64 years,Spain,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6402690051300789,0.30827114671519784,-0.5290156500575411,1
2016,From 55 to 64 years,Spain,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.289975034128254,-0.058542258409164376,-1.1986158384087076,1
2017,From 55 to 64 years,Spain,Males,Tertiary education (levels 5-8),1.4007830743772978,-0.24781228035292938,-1.216579358472913,1
2018,From 55 to 64 years,Spain,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.286678561415442,-0.3405808589415398,-0.9256069701187615,1
2022,From 55 to 64 years,Sweden,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.05731072963305801,0.20040874418182394,0.542573261527368,2
2023,From 55 to 64 years,Sweden,Females,Tertiary education (levels 5-8),1.3031390688392943,-1.561379319933829,-0.2531066196274922,1
2024,From 55 to 64 years,Sweden,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0118958182292193,-0.9789887331399793,-0.013978515851960641,1
2028,From 55 to 64 years,Sweden,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.223622672175777,-0.6388600472433539,-0.5810940187031473,1
2029,From 55 to 64 years,Sweden,Males,Tertiary education (levels 5-8),1.4712187232595026,-1.0647464345239734,-0.7672423525831776,1
2030,From 55 to 64 years,Sweden,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.1052713111644266,-0.6804706253634387,-0.3504850963709299,1
2034,From 55 to 64 years,Türkiye,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9258069573659296,2.400024630045762,-2.2453113855556563,0
2035,From 55 to 64 years,Türkiye,Females,Tertiary education (levels 5-8),-1.9439920912916566,2.009866757204266,-1.115057222705023,0
2036,From 55 to 64 years,Türkiye,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.9439920912916566,2.0444905689563195,-1.1986158384087076,0
2040,From 55 to 64 years,Türkiye,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2565723474594095,1.9958963217409351,-1.446096825023186,0
2041,From 55 to 64 years,Türkiye,Males,Tertiary education (levels 5-8),-0.7198737372264435,1.6077078096567854,-0.990502563668255,0
2042,From 55 to 64 years,Türkiye,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.8117099249556,1.5860485436426328,-0.8491990597143898,0
2046,From 55 to 64 years,United Kingdom,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.6932433732441894,-0.06434289680521353,-0.1959886070187835,1
2047,From 55 to 64 years,United Kingdom,Females,Tertiary education (levels 5-8),1.306424638014214,-0.705998292778711,-0.6797884276355811,1
2048,From 55 to 64 years,United Kingdom,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9943943203299219,-0.38896210891580224,-0.3906874639515676,1
2049,From 55 to 64 years,United Kingdom,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.2569109089941328,-0.22220858490654993,-0.9786862533206165,1
2050,From 55 to 64 years,United Kingdom,Males,Tertiary education (levels 5-8),1.851764312061314,-1.1925856577075287,-1.4278325241622476,1
2051,From 55 to 64 years,United Kingdom,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.49659649096635,-0.7853194186659582,-0.9668776309202118,1
2052,From 65 to 74 years,Austria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.5029985181936037,0.5759902258180548,0.5815914602719494,2
2053,From 65 to 74 years,Austria,Females,Tertiary education (levels 5-8),0.5788653520594906,-0.04699655959298562,-0.04801934116809089,1
2054,From 65 to 74 years,Austria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.27302472198983035,-0.0877341990632599,0.4252698451419205,2
2058,From 65 to 74 years,Austria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.0812425077045391,0.2452563825163965,-1.162751218422309,1
2059,From 65 to 74 years,Austria,Males,Tertiary education (levels 5-8),1.5407147742490725,-0.8406960932566706,-1.0200774574241869,1
2060,From 65 to 74 years,Austria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.4457167430617548,-0.5824423665810916,-1.014158541994133,1
2064,From 65 to 74 years,Belgium,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.3271623775035198,0.7176511549631976,-0.6158780441844558,0
2065,From 65 to 74 years,Belgium,Females,Tertiary education (levels 5-8),1.4265074891409708,-0.7762919956604551,-0.8491990597143898,1
2066,From 65 to 74 years,Belgium,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9803444532646006,-0.2413755439022717,-0.48858918704305226,1
2070,From 65 to 74 years,Belgium,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.1086939698873497,-0.06434289680521353,-0.8726770642136545,1
2071,From 65 to 74 years,Belgium,Males,Tertiary education (levels 5-8),1.9225201104428438,-0.9999224978328259,-1.6862473176911779,1
2072,From 65 to 74 years,Belgium,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.5844693224313837,-1.1212968214706496,-0.9432831640829439,1
2076,From 65 to 74 years,Bulgaria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.05152406730584,1.5778794535097267,-0.6216805451988421,0
2077,From 65 to 74 years,Bulgaria,Females,Tertiary education (levels 5-8),-0.9477948973491825,1.2801800684963767,-0.1105292324210433,0
2078,From 65 to 74 years,Bulgaria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9545255430757351,1.3046175092450507,-0.161774005837416,0
2082,From 65 to 74 years,Bulgaria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.5517005304219932,0.18522541795180017,-0.24738946988822774,1
2083,From 65 to 74 years,Bulgaria,Males,Tertiary education (levels 5-8),0.4650721171988626,0.2987068443575879,-0.26454452807259027,1
2084,From 65 to 74 years,Bulgaria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7788273912223413,0.0700243343606802,-0.4712842390118917,1
2088,From 65 to 74 years,Croatia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.016261761535824,1.7798903497818181,-1.1091052896458315,0
2089,From 65 to 74 years,Croatia,Females,Tertiary education (levels 5-8),-0.6724656778826882,1.1084442102446834,-0.05937491308698309,0
2090,From 65 to 74 years,Croatia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.1773989318551867,1.6795083915917866,-0.7497227133897408,0
2094,From 65 to 74 years,Croatia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.602002202187714,0.8059437080443688,-1.1567817247459675,1
2095,From 65 to 74 years,Croatia,Males,Tertiary education (levels 5-8),0.8771445611795631,0.30827114671519784,-0.9079473696801219,1
2096,From 65 to 74 years,Croatia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7751423653172864,0.32253159876183124,-0.7555609622559398,1
2100,From 65 to 74 years,Cyprus,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.3062909391354012,1.9249704098023779,-1.228566838866325,0
2101,From 65 to 74 years,Cyprus,Females,Tertiary education (levels 5-8),-0.9145047370248228,1.5087776734417486,-0.5926828288694755,0
2102,From 65 to 74 years,Cyprus,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.0373319155264182,1.7314593315548288,-0.9727809856443889,0
2106,From 65 to 74 years,Cyprus,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7232109636633657,0.2842730048816434,-0.6274845360645439,1
2107,From 65 to 74 years,Cyprus,Males,Tertiary education (levels 5-8),1.1833735632498086,-0.09954525397393123,-0.9668776309202118,1
2108,From 65 to 74 years,Cyprus,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.39675799456665634,0.08079264553727108,0.07661122401348776,1
2112,From 65 to 74 years,Czechia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.4437379161985215,0.37396415960647483,0.7705440754333871,2
2113,From 65 to 74 years,Czechia,Females,Tertiary education (levels 5-8),0.1578436304321098,-0.4460538950783236,0.8757440140836917,2
2114,From 65 to 74 years,Czechia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.13719158023909842,0.09149937459154428,0.7539084533633572,2
2118,From 65 to 74 years,Czechia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.416875939374622,-0.2803642552357098,-1.216579358472913,1
2119,From 65 to 74 years,Czechia,Males,Tertiary education (levels 5-8),1.2035399839979484,-0.8035438121636159,-0.4309533499276118,1
2120,From 65 to 74 years,Czechia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.531291826247164,-0.8983011621284934,-0.9609761802152006,1
2124,From 65 to 74 years,Denmark,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.752964545273453,-0.2607587187533571,-0.1105292324210433,1
2125,From 65 to 74 years,Denmark,Females,Tertiary education (levels 5-8),1.652515436018785,-1.6304744042315196,-0.8550659306417737,1
2126,From 65 to 74 years,Denmark,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.5969052225749727,-1.2424414711241887,-0.9079473696801219,1
2130,From 65 to 74 years,Denmark,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.6953794253370098,-1.496414416711999,-0.9964136246162539,1
2131,From 65 to 74 years,Denmark,Males,Tertiary education (levels 5-8),2.0299543338372183,-1.8709535818140943,-1.5562740027521842,1
2132,From 65 to 74 years,Denmark,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.913722671282044,-1.3077252607689172,-1.5133025977425192,1
2136,From 65 to 74 years,Estonia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.6468011344601552,0.7293712390776611,1.239157137345895,2
2137,From 65 to 74 years,Estonia,Females,Tertiary education (levels 5-8),-1.393571327371563,0.455396393491412,1.4634511303505138,2
2138,From 65 to 74 years,Estonia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.6702632806215556,0.49927363565746846,1.5615921366671586,2
2142,From 65 to 74 years,Estonia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.15151196441496848,-0.058542258409164376,0.9199581622086292,2
2143,From 65 to 74 years,Estonia,Males,Tertiary education (levels 5-8),-0.07125537153180371,-0.1536872283080699,0.9144339607962327,2
2144,From 65 to 74 years,Estonia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.354777801215485,-0.320268432955143,1.3815155673265613,2
2148,From 65 to 74 years,Finland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.3240837241301823,0.455396393491412,0.5425732615273685,2
2149,From 65 to 74 years,Finland,Females,Tertiary education (levels 5-8),0.4967986843495414,-0.29356130995847757,0.2963497488907787,1
2150,From 65 to 74 years,Finland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.2937340557299855,0.26973259644310327,0.7317167874204101,2
2151,From 65 to 74 years,Finland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.3395407284674384,0.11273152816372979,0.1330964123949191,1
2152,From 65 to 74 years,Finland,Males,Tertiary education (levels 5-8),1.48074983198747,-0.7495386280894626,-0.9668776309202118,1
2153,From 65 to 74 years,Finland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5046895315163783,-0.17829396438794157,0.17821282587660778,1
2160,From 65 to 74 years,Germany,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.27302472198983035,0.17503618346366268,0.15566249541616958,2
2161,From 65 to 74 years,Germany,Females,Tertiary education (levels 5-8),0.8771445611795631,-0.5666933960793833,-0.053696584268975694,1
2162,From 65 to 74 years,Germany,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7972047562856153,-0.528000021774017,0.03134971226231032,1
2166,From 65 to 74 years,Germany,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.1359861734057566,-0.35426087846285237,-0.6507155097985917,1
2167,From 65 to 74 years,Germany,Males,Tertiary education (levels 5-8),1.667862447417155,-1.0647464345239734,-1.132925994594414,1
2168,From 65 to 74 years,Germany,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.4265074891409708,-0.5052311303334095,-1.043773091025167,1
2172,From 65 to 74 years,Greece,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.9277493672169791,1.558717266266612,-0.6797884276355811,0
2173,From 65 to 74 years,Greece,Females,Tertiary education (levels 5-8),0.2223057628224415,0.9339188178046135,-0.8198906704065113,0
